"name","screen_name","text","polarity","subjectivity","label"
"andrewmuto","andrewmuto","The YouTube demonetization fairy made a visit to a video of mine last night. I feel the @NM_NickNocturne rage now…","0.00","0.07","NEGATIVE"
"Nakul Pandey","nakul_sep22","@narendramodi Dada,Im suffering with financial crisis &amp; I use RupayCard everytime after u announce demonetization but still waiting fr prize","0.00","0.00","NEGATIVE"
"capribleu","capribleu","And u expect me to be grateful for the restraint u have shown? Ok demonetization has demon in it , demon has omen in it... Need I say more?","0.50","0.50","POSITIVE"
"CLASSY SAIFIAN☔","SaifWoww","America's MOAB killed 36 people   ...India's Demonetization 150 
India &gt;&gt;&gt;&gt;&gt;America","-0.20","0.00","NEGATIVE"
"RB4CHANGE","RameshBhardwaj2","@RajatSharmaLive @ManojTiwariMP @ArvindKejriwal @indiatvnews Jst finished AAP KI ADALAT Prog.  I wanted  today's sh… https://t.co/xTw2TI8N2Q","0.00","0.00","NEGATIVE"
"#ABVP","aashish_bhalla","@194Seven money flow restarted after initial setback due to demonetization.Good Friend pushing in 'strategic assets… https://t.co/JBvXiappUt","-0.06","0.19","NEGATIVE"
"#DestroyTheAadhaar","Stupidosaur","RT @GreatGameIndia: .@ashwani_mahajan @s_navroop @WG_Burton @AnkitLal Exclusive research on the global #WarOnCash #Demonetization and #Cash…","0.00","0.00","NEGATIVE"
"Naveen Sharma","NaVeenSharMa16","@kavita_krishnan if so then, where were these stone pelters, made due to AFSPA, per ur reason, post 8th December when demonetization happnd?","-0.13","0.38","NEGATIVE"
"নীলসুনীল","trunils","RT @bjpsamvad: India exports grow fastest in 5 years in 2016-17, despite demonetization
#TrustBJP https://t.co/PK9qO92K4N","0.00","0.00","NEGATIVE"
"Drama Lover","dramalover4er","@ravindranayakn @kapsology tch tch bhakts get offended if their god is questioned! So what was said about surgical… https://t.co/7j3IO7dcbH","0.00","0.00","NEGATIVE"
"Amit Singh","amitsingh7680","Demonetization lingers as IIP contracts in February https://t.co/a0J9xgUxjT via @dna","0.00","0.00","NEGATIVE"
"Abdul. Nasser Asif","AbdulNasser21","RT @Kahaanify: Demonetization was a terrible idea btw.","-1.00","1.00","NEGATIVE"
"JJ Homes","TupperCoLLC","@HYINAAA @AngryJoeShow @YTCreators it seems stupid for him to complain about just a demonetization claim. He should… https://t.co/TwoRDPvyYW","-0.80","1.00","NEGATIVE"
"RAJAT KASHYAP","rajatkashyap149","RT @digvijaya_28: Demonetization lingers as IIP contracts in February | Latest News &amp; Updates at Daily News &amp; Analysis https://t.co/FRNAKe7…","0.25","0.45","POSITIVE"
"RI ⚫️⚪️","Kahaanify","Demonetization was a terrible idea btw.","-1.00","1.00","NEGATIVE"
"HolyCowConsciousness","DyingConsciousn","I thought demonetization had solved the Kashmir problem in 50 days flat ! NO.

Cc @Chopsyturvey @majorgauravarya https://t.co/djebZTT42M","-0.03","0.13","NEGATIVE"
"Jan-Philipp Love","sr71skunkworx","YouTube demonetization: Plane crashes and YouTube don’t mix – TomoNews https://t.co/fmhGST60o0 https://t.co/bKbAvEaXQL","0.00","0.00","NEGATIVE"
"the beast","Wes_Rulz","Breaking News : Joe Vargas aka  Angry Joe is whining about demonetization...  give him bitts on his shitty reacts videos and patreon.","-0.50","1.00","NEGATIVE"
"Expertum Analystixum","ExpertAnalystix","Can someone share the ""Stone Pelting - Demonetization"" equation please? Lost it somewhere and urgently need to do some calculations.","0.00","0.00","NEGATIVE"
"What⁉️💯","aCanadianGuyeh","@datnofact I don't think Phil gets the joke, he also thinks the Kekistani flag is due to low adverts &amp; demonetizati… https://t.co/0F6JhT8u80","-0.06","0.34","NEGATIVE"
"sonu","sonu97849997","I liked a @YouTube video https://t.co/aiDNagfFxG Youtube Demonetization se related 25 sawaal. २५ सवाल","0.30","0.60","POSITIVE"
"Aakash Raj Razdhan","Ateendriyo","@WhyTheFace_ @rahulroushan @attomeybharti @divya_16_ @Moskvaa @_Namrataa @doubtinggaurav @Sharanyashettyy… https://t.co/imPHLPk5lB","0.00","0.00","NEGATIVE"
"Heart Healer","doc_cardiac","@WrongDoc Proof that demonetization did'nt cure naturally born commie retarded brainless parasites","-0.35","0.60","NEGATIVE"
"Amirtha","amirthalakshmi3","Really @narendramodi replying to everyone's tweet?!😶 should I ask him about demonetization?! 🙈🙊","0.25","0.20","POSITIVE"
"Ouroboros 🐍","serpentinfinity","Silencing/ Starving Out the Opposition: The Demonetization of YouTube, Google: Dissidents Will Be Silenced https://t.co/LlQcO0hYjU","0.00","0.00","NEGATIVE"
"✨ρσρєує✨","aneezx","@BeingAnoopSethu @rakaece @dhanji85 @pankajlucky3 @hardik_pola PROOF!!! Let's start from Make in India, Demonetizat… https://t.co/X9W7JB9LNh","0.00","0.00","NEGATIVE"
"The Nuclear Chaos","Simia_Pugno","RT @aCanadianGuyeh: Old man Thunderf00t doesn't get parody, claims to think demonetization of videos is b/c of #KekistaniFlag when in actua…","0.10","0.20","POSITIVE"
"The Exponent","NaveenTwtz","RT @fidonomics: Current best is #Pichaikaran  .. Hope everyone remembers those #Demonetization effect promos","0.50","0.35","POSITIVE"
"सचिन जैन","sjbupi","@TGDEEPAK @TheOfficialSBI It's not due to demonetization. SBI has a tendency to don't facilitate customers.","0.06","0.38","POSITIVE"
"Hot Video India","hotvideoin","https://t.co/oQzsE6C6Cg LIVE: DISCUSSION ON DEMONETIZATION IN RAJYA SABHA - PM MODI IN THE HOUSE (COURTEST RS TV) #video #live","0.14","0.50","POSITIVE"
"Guru Prasad","Guru_LB","RT @fidonomics: Current best is #Pichaikaran  .. Hope everyone remembers those #Demonetization effect promos","0.50","0.35","POSITIVE"
"T G DEEPAK","TGDEEPAK","@TheOfficialSBI These problems are becoz of demonetization what govt got from this I don't know...Common people fac… https://t.co/ruAa0HJMS6","0.00","0.00","NEGATIVE"
"vijay banga","lekh27","Before election 20 mn jobs were promised but 20 mn have vanished due to demonetization - https://t.co/gHNR1ZKOSO","-0.13","0.38","NEGATIVE"
"Abhinav KR","abhinav_kr","I liked a @YouTube video https://t.co/butDSqmbWQ Shridhar on Demonetization &amp; US Election","0.60","0.80","POSITIVE"
"Vijay MSD","MassnaVijay","RT @fidonomics: Current best is #Pichaikaran  .. Hope everyone remembers those #Demonetization effect promos","0.50","0.35","POSITIVE"
"Bharath Tinz","BharathTinz","RT @fidonomics: Current best is #Pichaikaran  .. Hope everyone remembers those #Demonetization effect promos","0.50","0.35","POSITIVE"
"The Protagonist","fidonomics","Current best is #Pichaikaran  .. Hope everyone remembers those #Demonetization effect promos","0.50","0.35","POSITIVE"
"Marshal PrahladSingh","marshalprahlad","RT @digvijaya_28: Demonetization lingers as IIP contracts in February | Latest News &amp; Updates at Daily News &amp; Analysis https://t.co/FRNAKe7…","0.25","0.45","POSITIVE"
"PCGamerCaptain","PCGamerCapt","@thunderf00t @Sargon_of_Akkad Good point.  What advertiser wants exposure on Talk Islam and their BS yet they avoid demonetization","0.45","0.35","POSITIVE"
"Vinz","mindkhichdi","Just saw Demonetization queue outside Glocal. Amazing! #indiranagar #bengaluru","0.38","0.48","POSITIVE"
"kayla forrester","solyrah","RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…","0.50","0.50","POSITIVE"
"Amey","panauticon","Snapchat CEO triggered more people than Modi triggered with demonetization.","0.50","0.50","POSITIVE"
"Soulcatch","Soulcatch","@doddleoddle With the recent demonetization of popular YT channels, do you still think there can be honesty when $'s are involved?","0.30","0.57","POSITIVE"
"Danny Alberta","DannyAlberta77","The #Millennials whining about #YouTube demonetization is so damn delicious. These entitled leftist asses act like they invented streaming.","0.47","0.80","POSITIVE"
"zr0yr","krofoot","RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…","0.50","0.50","POSITIVE"
"एन इंडियन प्रेयर !","foolsgreengold","@Datoism complementing... We still want ram mandir.. anti romeo... Teachings of RSS... demonetization... Not snapchat ..","0.00","0.00","NEGATIVE"
"Gaurav Jain","gauravcam","How Demonetization Affected Travelers From Around The World https://t.co/dbuSSSYluO #lifehacks","0.00","0.00","NEGATIVE"
"Carl Ng","cdxxcd11","RT @thunderf00t: holy crap! just found out 'bout the 'skeptical youtubers' response to YT demonetization was -a hastag campaign. #kekistan…","-0.75","0.65","NEGATIVE"
"Piyush Kulshreshtha","ThinkersPad","@Hari4BJP Tell me post demonetization. 😃😃😃","0.00","0.00","NEGATIVE"
"Gautam Chakraborti","gautamchakrabti","@TrueIndology @anand_t2 They have nothing but daily money to work for. Army must find out who's funding and how. It… https://t.co/lVG6gkFNgR","0.00","0.00","NEGATIVE"
"INTOLERANT INDIAN","saisuryab","@kavita_krishnan Naxals must be running like crazy after demonetization 🤡🤣","-0.60","0.90","NEGATIVE"
"shivamupamanyu","upamanyunsp","RT @dna: True story: Yogi Adityanath says PM Modi's demonetization idea was inspired by BR Ambedkar https://t.co/62nqWWUgL1 https://t.co/Ym…","0.35","0.65","POSITIVE"
"R K","kejriwall","RT @Dr_SarithaAR: AAP &amp; AK hv consistently voiced on national issues be it Farmer, CrossBorderTerrorism, Demonetization, EVM, Corruption
Le…","0.25","0.25","POSITIVE"
"Kya Kaise","KyaKaise","25 viewer Questions about YouTube Demonetization and the latest developments, answered. 
25 sawaal YouTube demonetiz…https://t.co/vnC2kmSvnh","0.50","0.90","POSITIVE"
"Utkarsh Raizada","raizada_utkarsh","RT @inNatGeo: See how demonetization boosted economy for digitization yet perturbed many citizens, on India Remonetized premiering 20th Apr…","0.25","0.25","POSITIVE"
"Raghavendra","arvinrags","RT @Dr_SarithaAR: AAP &amp; AK hv consistently voiced on national issues be it Farmer, CrossBorderTerrorism, Demonetization, EVM, Corruption
Le…","0.25","0.25","POSITIVE"
"Deus Vult Jr.","DeusVultJr","@RoamingMil at first I didn't care about YouTube demonetization. Like get a real job. But this is real censorship w… https://t.co/n0BSWvQrnO","0.22","0.31","POSITIVE"
"Don Lichterman (SCA)","SunsetDaily","I added a video to a @YouTube playlist https://t.co/o1t9KchNpr YouTube demonetization: Gun-related channels hit by demonetization","0.00","0.00","NEGATIVE"
"The Chakolebaaz","Chakolebaaz","That sounds like demonetization coverage by Indian media. https://t.co/wWMLgt822C","0.00","0.00","NEGATIVE"
"Chirag Purohit","ChiragPurohit71","RT @KyaKaise: 25 viewer Questions about YouTube Demonetization and the latest developments, answered. 
25 sawaal YouTube... https://t.co/7b…","0.50","0.90","POSITIVE"
"Satish Barujana MPYC","satish_patidar_","RT @virbhadrasingh: #Aamaadmi was expecting some respite after experiencing bad phase of demonetization but #Budget2017 failed to come up t…","-0.60","0.48","NEGATIVE"
"Satish Barujana MPYC","satish_patidar_","RT @virbhadrasingh: #Demonetization led to slow growth rate of the state economy and it has badly effected agriculture and other sectors #B…","-0.38","0.48","NEGATIVE"
"Kya Kaise","KyaKaise","25 viewer Questions about YouTube Demonetization and the latest developments, answered. 
25 sawaal YouTube... https://t.co/7b2sS5B7xX","0.50","0.90","POSITIVE"
"Rounak Jain","jainrounak","Almost Demonetization-level cash crunch in ATMs in Hyderabad. Insanity.","0.00","0.00","NEGATIVE"
"पं. अविराम चौबे","viramchaubey","Aftershock: Impact of Demonetization on India and Investments
https://t.co/66snUbvLTb
@drajoykumar @RajaBrar_INC… https://t.co/hTb2zSUDej","0.00","0.00","NEGATIVE"
"Essa","M_Essa91","RT @RubinOfAkkad: Me, a skeptic youtuber who is upset about demonetization of my videos:
""Capitalism and deregulation are good""","0.70","0.60","POSITIVE"
"Anonymous","Anon_Emy","RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…","0.50","0.50","POSITIVE"
"Varun Nagpal","VarunNagpaal","@thesuniljain I think comparison between Feb'16 and Feb'17 is what matters from POV of demonetization and of course it is staggering","0.00","0.00","NEGATIVE"
"Dr Saritha Rodrigues","Dr_SarithaAR","AAP &amp; AK hv consistently voiced on national issues be it Farmer, CrossBorderTerrorism, Demonetization, EVM, Corruption
Lets not be insecure!","-0.19","0.56","NEGATIVE"
"earl of pussygrab","white_urn","RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…","0.50","0.50","POSITIVE"
"João Pereira","carlo1pr","@manicidiot @thunderf00t Tbf, this started with Sargon's tweet about demonetization of one video. But apparently it… https://t.co/nc43YOw8mR","0.05","0.35","POSITIVE"
"🆘💯Lotion 💯🆘","LotionOfMotion","RT @RubinOfAkkad: Me, a skeptic youtuber who is upset about demonetization of my videos:
""Capitalism and deregulation are good""","0.70","0.60","POSITIVE"
"Maciej Ziółkowski","satoshiPL","RT @GreatGameIndia: .@ashwani_mahajan @s_navroop @WG_Burton @AnkitLal Exclusive research on the global #WarOnCash #Demonetization and #Cash…","0.00","0.00","NEGATIVE"
"JJ","JugnuJee","RT @mkatju: people have got stunts like, Swachata Diwas,Yoga Day, Demonetization,anti-Romeo drives,gau rakshaks,etc.
Yet de have voted for…","0.00","0.00","NEGATIVE"
"Great Game India","GreatGameIndia",".@ashwani_mahajan @s_navroop @WG_Burton @AnkitLal Exclusive research on the global #WarOnCash #Demonetization and… https://t.co/4y3krVIO4o","0.00","0.00","NEGATIVE"
"Patrick Reed","patjreed","@RoamingMil Intimidating hacks, demonetization, removal, and hassling you bureaucratically. I think somebody is try… https://t.co/NKgAetic4V","0.00","0.00","NEGATIVE"
"露王子","princeOfDew","RT @aCanadianGuyeh: Old man Thunderf00t doesn't get parody, claims to think demonetization of videos is b/c of #KekistaniFlag when in actua…","0.10","0.20","POSITIVE"
"NurdRage","NurdRage","the youtube demonetization event didn't affect me. I was already effectively demonetized years ago.","0.60","0.80","POSITIVE"
"Drama Lover","dramalover4er","@ravindranayakn @kapsology U mean Modi lied😲 didn't he say surgical strikes wiped off terrorism, demonetization fin… https://t.co/gS47DuEZov","-0.31","0.69","NEGATIVE"
"What⁉️💯","aCanadianGuyeh","Old man Thunderf00t doesn't get parody, claims to think demonetization of videos is b/c of #KekistaniFlag when in actuality it isn't.","0.10","0.20","POSITIVE"
"Rand Paul Fan Acc.","ComradeYellow46","RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…","0.50","0.50","POSITIVE"
"Anarchy","Velvet_Anarchy","RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…","0.50","0.50","POSITIVE"
"MILO Magazine","MiloWear1A","RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…","0.50","0.50","POSITIVE"
"Amresh Kumar","kamresh","@sardesairajdeep Money for those ad,bannerd paid cashless Or it is the black money that BJP converted to white just… https://t.co/LVJrej33MF","-0.08","0.22","NEGATIVE"
"LynnMStepanek","LynnInTheTrees","RT @RubinOfAkkad: Me, a skeptic youtuber who is upset about demonetization of my videos:
""Capitalism and deregulation are good""","0.70","0.60","POSITIVE"
"Gullible Skeptic","RubinOfAkkad","Me, a skeptic youtuber who is upset about demonetization of my videos:
""Capitalism and deregulation are good""","0.70","0.60","POSITIVE"
"NatGeo Channel India","inNatGeo","See how demonetization boosted economy for digitization yet perturbed many citizens, on India Remonetized premierin… https://t.co/7XCfp7fXDF","0.50","0.50","POSITIVE"
"Dundesh Chiniwar","dundeshchiniwar","Demonetization hardly had  any affect on the corrupt 😂😂 https://t.co/e2E7YZFMeD","-0.40","0.77","NEGATIVE"
"Nelly Redman","nelly_redman","RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…","0.50","0.50","POSITIVE"
"Newskochhar","newskochhar","RT @bjpsamvad: India exports grow fastest in 5 years in 2016-17, despite demonetization
#TrustBJP https://t.co/PK9qO92K4N","0.00","0.00","NEGATIVE"
"Nursultan Tulyakbay","Hnybdgr13","RT @Timcast: Youtube flags my videos for demonetization then after most people have already watched them they will reinstate ads, thus I ge…","0.50","0.50","POSITIVE"
