name,screen_name,text,polarity,subjectivity,label
Dr. G.P.Rao.,raoparmeshwar19,"""Demonetization and Shared Vision."" https://t.co/XtID4CYBti by @raoparmeshwar19 on @LinkedIn",0,0,NEGATIVE
Business News,business_supser,India's Digital Payment Up 140x Post Demonetization: #Unisys MD. Read more: https://t.co/V75c5ht1EI $UIS,0.25,0.25,POSITIVE
Arun,Charakan,RT @medianama: Ghost of demonetization returns with reports of cash crunch across the country https://t.co/aQABGpHTyc #Repost,0,0,NEGATIVE
à_—à¥çà_°à¥‡à_Ÿ à_‡à_‚à_¡à_¿à_¯à__,gr8india,"RT @ms_rana: Demonetization was a big Jumla that brought misery &amp; inconvenience to all! Since sanghis are Nationalist, they won't apologizeâ€_",0,0.1,NEGATIVE
Internationalily,tetisheri,RT @medianama: Ghost of demonetization returns with reports of cash crunch across the country https://t.co/aQABGpHTyc #Repost,0,0,NEGATIVE
MediaNama.com,medianama,Ghost of demonetization returns with reports of cash crunch across the country https://t.co/aQABGpHTyc #Repost,0,0,NEGATIVE
Deepak Joshi,deep62812,@PMOIndia during demonetization my brother accoun debited two time while limit was 4500 now bank is not refunding same .plz help,0,0.13,NEGATIVE
Alvin Lamkey,AlvinLamkey,My Thoughts About YouTube Demonetization https://t.co/TmfhTk13gM via @YouTube,0,0,NEGATIVE
Deepak Joshi,deep62812,@narendramodi dear sir during demonetization my brother bank account debited two time in one day while limit was 4500 Now bank is not refund,0,0,NEGATIVE
uma mahesh mugada,umm_vegetarian,RT @umm_vegetarian: @RBI fitting reply2bloody bullshit of modi's demonetization &amp; collapsing economy &amp; no cash in atms 2 stopping growth isâ€_,0.5,0.5,POSITIVE
uma mahesh mugada,umm_vegetarian,@RBI fitting reply2bloody bullshit of modi's demonetization &amp; collapsing economy &amp; no cash in atms 2 stopping growtâ€_ https://t.co/jzTYxB8jvr,0.5,0.5,POSITIVE
Logan Mohtashami,LoganMohtashami,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Râ‚¬nâ‚¬G@Dâ‚¬!,raulral1987,"RT @LenteCurrite: Indians take note, when cheering for #Demonetization, #AadharCard etc.. https://t.co/jfjvgq3d45",0,0,NEGATIVE
à®ªà¯†à®±à¯çà®±à¯‹à®°à¯ç à®ªà¯Åà®_à¯çà®_à®¿à®°à®©à¯ç,petrorputhiran,"RT @Priyavenkatadhr: @sgurumurthy S. Gurumurthy's AIR Programme on Demonetizationhttps://t.co/3jYAbpaKxo",0,0,NEGATIVE
#MANDAR_KULKARNI,kmandar192,"RT @kroshan0801: kshitij roshan's blog: DEMONETIZATIONSo, what the demonetization? As per... https://t.co/lwk7sPjOe3",0,0,NEGATIVE
H J,hjabal1,RT @vinaydokania: Was cash distributed in RK Nagar white money? Chidambaram takes jibe at govt's demonetization move after EC... https://t.â€_,0,0,NEGATIVE
Idiocracy Watch,nasrulhoda73,RT @vinaydokania: Was cash distributed in RK Nagar white money? Chidambaram takes jibe at govt's demonetization move after EC... https://t.â€_,0,0,NEGATIVE
Himanshu Chourasia,Rain_Man25,"@Done_Thing Its When U Sold Out A Property And Get Profits Of 10 Lakhs In Cash But In Evening U Hear About Demonetization. #BhasadKaTheEnd",0,0,NEGATIVE
Muzzle First,MuzzleFirstLLC,My Thoughts About YouTube Demonetization: https://t.co/jc9HEaR7rh via @YouTube,0,0,NEGATIVE
binu george,beegeorge,"Is that where the Demonetization money went?Cool. Nice strategy Modi+LotusLouts!Any Hindu that speaks of a Way ofâ€_ https://t.co/32xadlBAfJ",0.55,0.82,POSITIVE
Analyse Asia,analyseasia,Hear @navkendar_IDC discuss the future impact to different industries after the #demonetization event in #India https://t.co/nk92SWh6Ao,0,0.36,NEGATIVE
IDC ASEAN,IDCASEAN,"RT @bryanbma: Wanna hear about Apple, Xiaomi in India? Impact of demonetization, mobile payments? This podcast features my @IDCInd teammateâ€_",0,0,NEGATIVE
Vijay Tomar,vijay11907,RT @kkpandey: @sandeepfromvns @CMOfficeUP @myogiadityanath @HRDMinistry @PMOIndia @DrGPradhan @abpnewshindi @ZeeNews @smritiirani @BJP4Indiâ€_,0,0,NEGATIVE
ankit kumar,ankitasur,"RT @_YogendraYadav: Good news: Mr RBI Gov can speak!Did anyone hear him speak on loan waiver for corporates? Or on demonetization?https:â€_",0.88,0.6,POSITIVE
Don't go gently,HillarysBFF,RT @TomoNewsUS: @TheYoungTurks  have been curiously quiet on the YouTube demonetization fiasco https://t.co/UQpsmzVaLQ,0,0.33,NEGATIVE
M S Ranaâ_“,ms_rana,"Demonetization was a big Jumla that brought misery &amp; inconvenience to all! Since sanghis are Nationalist, they won'â€_ https://t.co/fvDD5kgCfO",0,0.1,NEGATIVE
M. Sibnath,sibnathmaz,"But demonetization to meat ban, all hurts poor mainly. https://t.co/7CJrkQlS6c",-0.12,0.47,NEGATIVE
SAKET SUNDRIA,saketsundria,"RT @BloombergQuint: Indiaâ€™s oil consumption fell for a third straight month.@saketsundria @DhwaniPandya find out whyhttps://t.co/IQKRS4dnâ€_",0.1,0.2,POSITIVE
Antonio Esteireiro,a_esteireiro,RT @Guns_com: YouTube gun channels rocked by demonetization (VIDEOS) https://t.co/WmDZHjUw29 https://t.co/Wm6c4Uyokm,0,0,NEGATIVE
Analyse Asia,analyseasia,Hear @navkendar_IDC discuss how @paytm has emerged as the biggest winner after #demonetization in #India https://t.co/nk92SWh6Ao,0,0,NEGATIVE
Tone Roams,Planbhorizon,@Matt_Dillahunty is the AXP channel affected by the sweeping demonetization from YouTube like many other atheist channels?,0.19,0.44,POSITIVE
Charmingman93,Charmingman93,"I liked a @YouTube video https://t.co/gyHEloMFu1 YouTube, Demonetization and My Thoughts",0.6,0.8,POSITIVE
Veerashaiva,newmanawakening,@HAShankaranaray @Kannadiga8 The success of Demonetization is to bring the change from English dig to their scriptâ€_ https://t.co/rPRofYJ4Rw,0.15,0,POSITIVE
Sunit Kumar Madhur,skmadhur,RT @AsiaSociety: India's @TheOfficialSBI chief recounts being 'pushed off the deep end' by demonetization https://t.co/S6ZWIy5wvO https://tâ€_,0,0.4,NEGATIVE
Mitesh  Amin,mituamin,The latest The Demonetization Daily! https://t.co/wCGde9bWbw Thanks to @alainbalano @forexpromos #india #budget,0.23,0.37,POSITIVE
Ojas.,Ojasism,Is there any role of demonetization in rupee's all time high in last 20 months?,0.08,0.3,POSITIVE
Asia Society,AsiaSociety,India's @TheOfficialSBI chief recounts being 'pushed off the deep end' by demonetization https://t.co/S6ZWIy5wvO https://t.co/Cdbi6FCEev,0,0.4,NEGATIVE
Jared _Ÿ˜ˆ Oban,jaredoban,"been thinking about writing a #blog about the #YouTube demonetization ""problem"" but would anyone here actually give a shit?? #BusinessJared",-0.1,0.45,NEGATIVE
DistressedArb,DistressedArb,RT @macrodidact: @RaoulGMI added incredible color   and brought the demonetization story to life with his own personal experiences in Indiaâ€_,0.5,0.73,POSITIVE
Arpita,arpitasingh901,RT @Vidyut: How India became Bill Gates' guinea pig: A conspiracy as recounted by the main actors https://t.co/vsVcgjcmz5 #biometricked,0.17,0.33,POSITIVE
Ritwik Agrawal,ritwik_agrawal,RT @Vidyut: How India became Bill Gates' guinea pig: A conspiracy as recounted by the main actors https://t.co/vsVcgjcmz5 #biometricked,0.17,0.33,POSITIVE
Mannina Maga(lu),sakrepongal,Demonetization has exposed corrupt bankers more than black money holders!! @rvaidya2000 @Moneylifers @rupasubramanya @BLRrocKS @suchetadalal,-0.09,0.64,NEGATIVE
Ankit srivastav,ankitbik,@NDTVProfit  I strongly supported that demonetization action. But can anyone can come and say this black money will be no more further !,0.02,0.45,POSITIVE
BloombergQuint,BloombergQuint,"Indiaâ€™s oil consumption fell for a third straight month.@saketsundria @DhwaniPandya find out whyâ€_ https://t.co/riTRCB7B0M",0.1,0.2,POSITIVE
kevinlewis,kevinle75896368,I liked a @YouTube video https://t.co/7yN0wdwl6v YouTube demonetization: Gun-related channels hit by demonetization campaign -,0.6,0.8,POSITIVE
George Bassakos,gbassakos,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
"Paul Drambarean, MD",dr_drambo,@MesaSean have your Destiny videos been hit by the demonetization effect as well?,0,0,NEGATIVE
Darknight,DarknightFromYT,"RT @Sheersocial: Facing $750 Million Ad #Boycott, #YouTube Implements Broader Demonetization Policies  #advertising https://t.co/tyraZhnSor",0,0,NEGATIVE
_Ÿ•´The Crazy Bug_Ÿ•´,ItsMeLogesh,@HRajaBJP After Demonetization the next news was that BJP was trying to buy huge area of lands in Bihar. Congress &amp; BJP both r same.,0.13,0.34,POSITIVE
Mini Manesh,minimanesh,RT @chakshi_j7: @narendramodi @PMOIndia if demonetization can happen why not stop #PrivateSchoolFeeHikeAtrocity ...u r d hope @bjparvind,0,0,NEGATIVE
"VapingIT, SPE, EEI",Vapingit,"Shots firedImplicationsFergus rips some assStingsResponsesDemonetization Human TollThere's more... Yoâ€_ https://t.co/97oZoHH4HI",0.25,0.3,POSITIVE
Forge River Research,FRReserch,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Krish Sitaraman,krishsitaraman,"@jgopikrishnan70 @SK_Rams So as per @PChidambaram_IN in post demonetization period, even Bribes have become White.â€_ https://t.co/M9inCHR6xq",0,0,NEGATIVE
â„_r. Î±â„“Ñ”x,TheGodBanker,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Krish Sitaraman,krishsitaraman,"@SitaramYechury @unnycartoonist As per u, bribes received by TTV from Sand lobby is White money, post Demonetizatioâ€_ https://t.co/3dKjJqdpVw",0,0,NEGATIVE
Krish Sitaraman,krishsitaraman,"@PChidambaram_IN So as per you,  bribe paid post Demonetization is White Money? What Financial Expertise !",0,0,NEGATIVE
Kaushik Saha,goggabachchan,I liked a @YouTube video https://t.co/iQVap0vMe7 Sri Gurumurthy speech on Demonetization on March 31 at Chennai,0.6,0.8,POSITIVE
Zer02Her0!,Z3r02H3r035,RT @princesmunchkin: I liked a @YouTube video from @kekntea https://t.co/MbGm9QHMOF Demonetization? Keep Calm and Carry On!,0.49,0.78,POSITIVE
physicaltraders,physicaltraders,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Commodities Academy,CommoditiesAcad,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Sammy Six,sixsammy,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
TomoNews US,TomoNewsUS,YouTube takes aim at gun channels in demonetization wars https://t.co/LKX0GGXWAD,0,0,NEGATIVE
Ezequiel Kopel,ezekopel,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
NGO News,_ngoo,#AsiaSociety State Bank of India Chief Recounts Being 'Pushed Off the Deep End' by Demonetization. Read Blog: https://t.co/ncIELutSxa,0,0.4,NEGATIVE
Bassy,TheIrishBassy,"@PadraigFahy it's a tough world, I mean with the whole @YouTube demonetization crisis what's a click these days? eh?",-0.17,0.64,NEGATIVE
JosÃ© David Torres,JoseDavidTR,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
#FireJBL,Travis_Jong_Un,RT @amazingatheist: Interesting that YouTube TV is launching right after the great demonetization purge. YouTube desperately wants to be asâ€_,0.45,0.47,POSITIVE
Supersafarisurfer,Ohlookasqrl,YouTube takes aim at gun channels in demonetization wars via @TomoNewsUS https://t.co/bgG39senw2,0,0,NEGATIVE
ea0337,ea0337,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Satheesh K Dhananjey,dskumar232831,"@narendramodi Modi: burn me alive after 50 days, if corruption don't  end aftr demonetizationPplbaftr 4 month: Mr.â€_ https://t.co/CTiW7j81Hm",0.1,0.4,POSITIVE
Sachin Ulagadde,sachin_ulagadde,Sri Gurumurthy speech on Demonetization on March 31 at Chennai https://t.co/3PaTX3Ceyd,0,0,NEGATIVE
"devin, apparently",devin_withaneye,.@YouTube i'm really confused about why you think a video of a cricket in my room is worth demonetization.,-0.05,0.4,NEGATIVE
Trader's Cave,TradersCave,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Commodities Trips,CrudeAdventures,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
UxbEconomist07,simonhu75996460,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
"devin, apparently",devin_withaneye,this youtube demonetization thing is negatively affecting people on every spectrum of youtube,-0.3,0.4,NEGATIVE
Drama Lover,dramalover4er,@IndiaShardul @Rita_Banerji @Stupidosaur @BeVoterNotFan @rakeshkamat @prasanna_s Force-loot was done with demonetizâ€_ https://t.co/0VtypPGFOk,0,0,NEGATIVE
Jeanne DeSilver,arrowsmithwoman,RT @tubenewsen: YouTube demonetization: Gun-related channels hit by demonetization campaign â€“ TomoNews NEWS &gt;&gt; https://t.co/IzucFEPXub #newâ€_,0,0,NEGATIVE
Jeanne DeSilver,arrowsmithwoman,RT @amazingatheist: Interesting that YouTube TV is launching right after the great demonetization purge. YouTube desperately wants to be asâ€_,0.45,0.47,POSITIVE
Akhilesh Kumar Jha,Akhilesh_Jha09,@timesofindia After demonetization only for 1-2 months people went cashless when new notes arrived they were back to normal.,0.07,0.53,POSITIVE
Jeanne DeSilver,arrowsmithwoman,"RT @StopCensorship2: Stop trying to silence ""controversial"" content creators through demonetization @YouTube",0.55,0.95,POSITIVE
Jenn,Katz98,@nutnfancyTNP  Hu!   Love your youtube channel!  Did this demonetization from youtube affect you?,0.63,0.6,POSITIVE
Taurus2222,taurus2222,The Demonetization of YouTube is Fast Underway; Dissidents Will Be Silenced | Zero Hedge https://t.co/0li1cC76LI,0.2,0.6,POSITIVE
Srinivas T,teasri,"@GMarchbanks India inflation was double digit in 2013, now close to 4%. Big difference. I do think demonetization had an impact too.",0,0.05,NEGATIVE
APPRENDRE A TRADER,ApprendreT,"RT DeFotis: Why #India Stocks, Up 20%, Remain Attractive https://t.co/qWrHLy48R0 #Modi #demonetization #GST #GDP $INDA $INP barronsonline â€_",0.8,1,POSITIVE
Antoine Larigaudrie,ALarigaudrieBFM,"RT @DeFotis: Why #India Stocks, Up 20%, Remain Attractive https://t.co/aApsoIruAS #Modi #demonetization #GST #GDP $INDA $INP @barronsonlineâ€_",0.8,1,POSITIVE
Dimitra DeFotis,DeFotis,"Why #India Stocks, Up 20%, Remain Attractive https://t.co/aApsoIruAS #Modi #demonetization #GST #GDP $INDA $INP @barronsonline @barronsasia",0.8,1,POSITIVE
"Texas, Shale, OPEC",AliAlexAli1234,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Shill Hunter,PizzaHunt_2017,"RT @AfterCollection: @PrisonPlanet Demonetization, then the personal harassment, smearing, and crushing of dissidents - the purges begun soâ€_",0.2,0.6,POSITIVE
Omar Edewor,OmarEdewor,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
ULDARICO RAMIREZ PER,uldaricorape,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Lana Toro,LanaToro,India Oil Demand Shrinks 3rd Month Amid Demonetization Drag,-0.05,0.04,NEGATIVE
NativLang,NativLang,"History of Caucasian langs is packed with conflict and coexistence. Ok, decision time: get the story right &gt;= avoid YT demonetization.",0.39,0.52,POSITIVE
Edward Quince,ivankkd,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Brad Shelton,Judo_Brad,"@TeamYouTube You're punishing anyone for discussing news events by demonetization, except for MSM channels. Go sell this BS somewhere else.",0,0,NEGATIVE
_Ÿ•†_Ÿê¢_Ÿç•_Ÿ”«_Ÿ”¥_Ÿ’£_Ÿ__,mrmaczaps,"RT @TheLibertyDoll: Hey @YouTube - I get news videos being flagged for political content. But how is a video about the demonetization ""crisâ€_",0,0.1,NEGATIVE
Market follower,WildboyMarkets,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Liberty Doll,TheLibertyDoll,"Hey @YouTube - I get news videos being flagged for political content. But how is a video about the demonetization ""crisis"" inappropriate?",0,0.1,NEGATIVE
Matt Carter,carmalber,"@EconomicTimes #eIndia Demonetization seems to have come to a halt, when it comes to the Rs 2,000 note",0,0,NEGATIVE
Faraz Fazal,Farazfazalkhan,I liked a @YouTube video https://t.co/eRmK2jcsbQ Sonu Nigam reveals how demonetization affected singers | #RSMMA,0.6,0.8,POSITIVE
Dmitry Timofeev,GreatPermia,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Dikla Baumberger,L0ve_N0t_War,RT @Empressevalion: By discouraging creators they actually save money by not needing to give them the (free) server space. More bans &amp; demoâ€_,0.3,0.47,POSITIVE
David _“_•_“,FreeDavidW,RT @TheLibertyDoll: Oh hell no. @YouTube tried to demonetize my video about their censorship &amp; demonetization. It's back up &amp; running but aâ€_,0,0,NEGATIVE
Sally C.,sallycopper,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
WowWow,wowscasino,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
ISA VALLDERTE,UVallderte,RT @dna: Was cash distributed in RK Nagar white money? Chidambaram takes jibe at demonetization after EC cancels bypoll https://t.co/A5Z4Wlâ€_,0,0,NEGATIVE
Robert Burgess,burgessansm,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Economic discovery,EconTypes,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Evan F,emf4life,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Kiran K M,kirankm3,@PChidambaram_IN Thr is no doubt that it's bad to distribute money for elections but also similarly its bad to do pâ€_ https://t.co/mUZTy2SXNI,-0.47,0.58,NEGATIVE
Bharatiya,tarun_bhuyan,RT @Ashok_Gajapathi: Dec'16 betters the Nov'16 record of highest number of passengers in a month and records 23.9% growth. No demonetizatioâ€_,0,0,NEGATIVE
Parth Parikh,ParthPa07241800,RT @Ashok_Gajapathi: Dec'16 betters the Nov'16 record of highest number of passengers in a month and records 23.9% growth. No demonetizatioâ€_,0,0,NEGATIVE
The LAX Report,LAXReport,State Bank of India Chief Recounts Being 'Pushed Off the Deep End' byÂ Demonetization https://t.co/rViiyWm2yv https://t.co/Lgmy9OAqYA,0,0.4,NEGATIVE
suraj raturi,surajraturi1,I liked a @YouTube video https://t.co/QxOUVnvRKX Sonu Nigam reveals how demonetization affected singers | #RSMMA,0.6,0.8,POSITIVE
vishal,VishalSanja,"Most of businesses down at least 30% due to demonetization. It doesn't bother too much bcz Its all affected, typical Indian mindset.",-0.01,0.38,NEGATIVE
Peter Burns,TraderPBurns,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Satyavrata,satyavrata9,"India #Oil Demand Shrinks 3rd Month Amid Demonetization Draghttps://t.co/w9MD90OlrP",-0.05,0.04,NEGATIVE
Kerry,jurekskoczylas,"@thunderf00t ...but #kekistan is about the British Ethnic Census vagueness, not about YouTube demonetization (last time I checked)",0,0.03,NEGATIVE
Ducklet's Hut @Ebay,SylviaWchannel,I added a video to a @YouTube playlist https://t.co/VWXvz6aRLo YouTube Demonetization Censorship AdsenseGate: Why TomoNews May Be,0,0,NEGATIVE
Taurus2222,taurus2222,"RT @StopCensorship2: Stop trying to silence ""controversial"" content creators through demonetization @YouTube",0.55,0.95,POSITIVE
Taurus2222,taurus2222,RT @arrowsmithwoman: You can't kill or censor an idea https://t.co/PMVxU1OQXT via @YouTube; YouTube's demonetization of the Right! (7 min)â€_,0.36,0.54,POSITIVE
Mercom Capital Group,Mercom,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Taurus2222,taurus2222,RT @costellodaniel1: #Fakenewsmedia now trying to silence independent voices on YouTube-Demonetization? Keep Calm and Carry On! - YouTube hâ€_,0.19,0.44,POSITIVE
Taurus2222,taurus2222,RT @Bushido_Honor: #AdsenseGate: The Truth About Youtube Demonetization https://t.co/bwwtt5BkqW via @YouTube,0,0,NEGATIVE
Taurus2222,taurus2222,RT @DeeGurz: @YouTubeTV @YouTube Wow. Announcing this after the mass demonetization of smaller News-related channels? Are you comfortable wâ€_,0.17,0.77,POSITIVE
Taurus2222,taurus2222,RT @amazingatheist: Interesting that YouTube TV is launching right after the great demonetization purge. YouTube desperately wants to be asâ€_,0.45,0.47,POSITIVE
tag,tagoma_tech,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
JosÃ© Carlos DÃ_ez,josecdiez,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Taurus2222,taurus2222,RT @TomoNewsUS: #YouTube taking aim at gun channels #Demonetization https://t.co/Fm1rUfIyfu,0,0,NEGATIVE
Taurus2222,taurus2222,RT @tubenewsen: YouTube demonetization: Gun-related channels hit by demonetization campaign â€“ TomoNews NEWS &gt;&gt; https://t.co/IzucFEPXub #newâ€_,0,0,NEGATIVE
Francesca Washtell,fwashtell,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Taurus2222,taurus2222,"RT @1WickedWhiteGuy: Has anyone else noticed that during this YouTube demonetization scandal, that they are actually showing more ads thanâ€_",0.25,0.3,POSITIVE
Ducklet's Hut @Ebay,SylviaWchannel,I added a video to a @YouTube playlist https://t.co/eT9nUKu5Cc YouTube demonetization: Young Turks curiously quiet on YouTube,0.05,0.37,POSITIVE
frackoff,yougotfracked,"RT @AzizSapphire: India Oil Demand Shrinks 3rd Month Amid Demonetization Drag https://t.co/VKbetw3hdO",-0.05,0.04,NEGATIVE
Handsome Man,SuchHandsomeMan,@JavierBlas2 @Lisa_Ward1990 Uh.. isn't this a bit backward looking because of the demonetization? I.e. those chartsâ€_ https://t.co/9VS7XFaTKw,0,0,NEGATIVE
Ingrid Lobet,YeyeLobet,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
tulio turner,tulioturner,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
TheEnlightenedGuard,CentristGuard,@thunderf00t Kekistan is not about demonetization its a parody of identity politics,0,0,NEGATIVE
Cannabis Remedies,CannabisRem,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Lisa Ward,Lisa_Ward1990,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Silver Watchdog,Silver_Watchdog,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
alex rogan,alexrogan4,"Google, YouTube waging â€œdemonetizationâ€ù WAR on alternative media to bankrupt independent journalism â€“ https://t.co/UNqJRvymMj",0,0.13,NEGATIVE
Giovanni Staunovo,staunovo,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Matt Warner,sakhalinsk_matt,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
John T,hedgeit_JT,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
Ø_Ø¨Ø¯Ø§Ù„Ø_Ø_Ù_Ø_ Ø§Ù„Ù…Ù‚Ø¨Ù„,AzizSapphire,"India Oil Demand Shrinks 3rd Month Amid Demonetization Drag https://t.co/VKbetw3hdO",-0.05,0.04,NEGATIVE
Marvin Cole,marvinrrc,"RT @prepaid_africa: Rinse repeat demonetization media campaign headline flavours Oh woe, won't someone think of the poors? https://t.co/jâ€_",0,0,NEGATIVE
Revista Mene,revistamene,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
=^..^=,LibertyLynx,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
zerochart,0Deflation,RT @JavierBlas2: The biggest engine of global #oil demand growth in 2016 (India) is slowing down in 2017 https://t.co/87RPYQjKku #OOTT #OPEâ€_,-0.08,0.14,NEGATIVE
